411252;felhangosít ;turn up;[sound:NewEnglishFileIntHU411252A.mp3];X;7C
411253;bemelegít ;warm up;[sound:NewEnglishFileIntHU411253A.mp3];X;7C
411254;felnevel (gyerekeket) ;bring up (children);[sound:NewEnglishFileIntHU411254A.mp3];X;7C
411255;gyertya ;candle;[sound:NewEnglishFileIntHU411255A.mp3];X;7C
411256;villany, elektromosság ;electricity;[sound:NewEnglishFileIntHU411256A.mp3];X;7C
411257;mélyhűtő ;freezer;[sound:NewEnglishFileIntHU411257A.mp3];X;7C
411258;vasaló ;iron;[sound:NewEnglishFileIntHU411258A.mp3];X;7C
411259;izzó, villanykörte ;light bulb;[sound:NewEnglishFileIntHU411259A.mp3];X;7C
411260;(a földből) él ;live off (the land);[sound:NewEnglishFileIntHU411260A.mp3];X;7C
411261;porszívó ;vacuum cleaner;[sound:NewEnglishFileIntHU411261A.mp3];X;7C
411262;akkumulátor, elem ;battery;[sound:NewEnglishFileIntHU411262A.mp3];X;7C
411263;tölt, feltölt ;charge;[sound:NewEnglishFileIntHU411263A.mp3];X;7C
411264;beszélgetős műsor ;chat show;[sound:NewEnglishFileIntHU411264A.mp3];X;7C
411265;megfázás  (n);cold;[sound:NewEnglishFileIntHU411265A.mp3];X;7C
411266;sarok ;corner;[sound:NewEnglishFileIntHU411266A.mp3];X;7C
411267;köhögés  (n);cough;[sound:NewEnglishFileIntHU411267A.mp3];X;7C
411268;megbeszél ;discuss;[sound:NewEnglishFileIntHU411268A.mp3];X;7C
411269;először is ;first and foremost;[sound:NewEnglishFileIntHU411269A.mp3];X;7C
411270;rugalmas ;flexible;[sound:NewEnglishFileIntHU411270A.mp3];X;7C
411271;eszköz, szerkentyű ;gadget;[sound:NewEnglishFileIntHU411271A.mp3];X;7C
411272;felrobban, durran, csattan ;go off;[sound:NewEnglishFileIntHU411272A.mp3];X;7C
411273;termeszt vmit ;grow something;[sound:NewEnglishFileIntHU411273A.mp3];X;7C
411274;szokás ;habit;[sound:NewEnglishFileIntHU411274A.mp3];X;7C
411275;vasaló  (n);iron;[sound:NewEnglishFileIntHU411275A.mp3];X;7C
411276;irányít, igazgat ;manage;[sound:NewEnglishFileIntHU411276A.mp3];X;7C
411277;elmulaszt vmit ;miss something;[sound:NewEnglishFileIntHU411277A.mp3];X;7C
411278;rémálom ;nightmare;[sound:NewEnglishFileIntHU411278A.mp3];X;7C
411279;kvíz műsor ;quiz show;[sound:NewEnglishFileIntHU411279A.mp3];X;7C
411280;valóság show ;reality show;[sound:NewEnglishFileIntHU411280A.mp3];X;7C
411281;ütemterv, menetrend, órarend  ;schedule;[sound:NewEnglishFileIntHU411281A.mp3];X;7C
411282;szappan, mosópor ;soap;[sound:NewEnglishFileIntHU411282A.mp3];X;7C
411283;üzlet, bolt  (n);store;[sound:NewEnglishFileIntHU411283A.mp3];X;7C
411284;felsöpri a padlót ;sweep the floor;[sound:NewEnglishFileIntHU411284A.mp3];X;7C
411285;törülköző ;towel;[sound:NewEnglishFileIntHU411285A.mp3];X;7C
411286;tévécsatorna ;TV channel;[sound:NewEnglishFileIntHU411286A.mp3];X;7C
411287;kút  (n);well;[sound:NewEnglishFileIntHU411287A.mp3];X;7C
