400160;golf (n);golf;[sound:NewHeadwayInt4HU400160A.mp3];Do you play golf?;[sound:NewHeadwayInt4HU400160B.mp3];;X;Unit2
400161;áru (pl n);goods;[sound:NewHeadwayInt4HU400161A.mp3];The shop sells shoes and leather goods.;[sound:NewHeadwayInt4HU400161B.mp3];;X;Unit2
400162;ezermester, mindenes (n);handyman;[sound:NewHeadwayInt4HU400162A.mp3];A handyman does small jobs around the house.;[sound:NewHeadwayInt4HU400162B.mp3];;X;Unit2
400163;szinte soha (adj);hardly ever;[sound:NewHeadwayInt4HU400163A.mp3];He’s so lazy – he hardly ever does any work!;[sound:NewHeadwayInt4HU400163B.mp3];;X;Unit2
400164;hardver (n);hardware;[sound:NewHeadwayInt4HU400164A.mp3];Our computer hardware is quite old now.;[sound:NewHeadwayInt4HU400164B.mp3];;X;Unit2
400165;szorgalmas (adj);hard-working;[sound:NewHeadwayInt4HU400165A.mp3];You have to be hard-working to do well in business.;[sound:NewHeadwayInt4HU400165B.mp3];;X;Unit2
400166;államfő (n);head of state;[sound:NewHeadwayInt4HU400166A.mp3];Heads of state from France and Germany will meet to discuss the problems.;[sound:NewHeadwayInt4HU400166B.mp3];;X;Unit2
400167;örökös (n);heir;[sound:NewHeadwayInt4HU400167A.mp3];She is heir to her father’s fortune.;[sound:NewHeadwayInt4HU400167B.mp3];;X;Unit2
400168;védősisak, bukósisak (n);helmet;[sound:NewHeadwayInt4HU400168A.mp3];Motorcyclists have to wear a helmet in Britain.;[sound:NewHeadwayInt4HU400168B.mp3];;X;Unit2
400169;fűszernövény (n);herb;[sound:NewHeadwayInt4HU400169A.mp3];She grows herbs in her garden.;[sound:NewHeadwayInt4HU400169B.mp3];;X;Unit2
400170;édesem, szívem (n);honey;[sound:NewHeadwayInt4HU400170A.mp3];I love you, honey.;[sound:NewHeadwayInt4HU400170B.mp3];;X;Unit2
400171;otthont ad, helyszínéül szolgál (v);host;[sound:NewHeadwayInt4HU400171A.mp3];Which country will host the next Olympics?;[sound:NewHeadwayInt4HU400171B.mp3];;X;Unit2
400172;házvezető (n);housekeeper;[sound:NewHeadwayInt4HU400172A.mp3];He has a housekeeper to run his house.;[sound:NewHeadwayInt4HU400172B.mp3];;X;Unit2
400173;hatalmas (adj);huge;[sound:NewHeadwayInt4HU400173A.mp3];They live in a huge house with ten bedrooms.;[sound:NewHeadwayInt4HU400173B.mp3];;X;Unit2
400174;emberi erőforrások (n);human resources ;[sound:NewHeadwayInt4HU400174A.mp3];You need to get on well with people to work in human resources.;[sound:NewHeadwayInt4HU400174B.mp3];;X;Unit2
400175;vadászat (n);hunting;[sound:NewHeadwayInt4HU400175A.mp3];A lot of people are against whale hunting.;[sound:NewHeadwayInt4HU400175B.mp3];;X;Unit2
400176;felelős valamiért, vezeti ();(be) in charge;[sound:NewHeadwayInt4HU400176A.mp3];Who’s in charge of this department?;[sound:NewHeadwayInt4HU400176B.mp3];;X;Unit2
400177;válaszolva  ();in response to;[sound:NewHeadwayInt4HU400177A.mp3];I am writing in response to your advertisement.;[sound:NewHeadwayInt4HU400177B.mp3];;X;Unit2
400178;benne van, tartalmazza (adj);included;[sound:NewHeadwayInt4HU400178A.mp3];Is food included in the price of the holiday?;[sound:NewHeadwayInt4HU400178B.mp3];;X;Unit2
400179;kényelmetlenség (adj);inconvenience;[sound:NewHeadwayInt4HU400179A.mp3];I apologize for the inconvenience.;[sound:NewHeadwayInt4HU400179B.mp3];;X;Unit2
400180;ipar (n);industry;[sound:NewHeadwayInt4HU400180A.mp3];She works in the travel industry.;[sound:NewHeadwayInt4HU400180B.mp3];;X;Unit2
400181;számla (n);invoice;[sound:NewHeadwayInt4HU400181A.mp3];Please send me an invoice for the work.;[sound:NewHeadwayInt4HU400181B.mp3];;X;Unit2
400182;részt vesz (v);involve;[sound:NewHeadwayInt4HU400182A.mp3];Two men were involved in the robbery.;[sound:NewHeadwayInt4HU400182B.mp3];;X;Unit2
400183;jó erőnlétben tartja magát (v);keep fit;[sound:NewHeadwayInt4HU400183A.mp3];He goes jogging to keep fit.;[sound:NewHeadwayInt4HU400183B.mp3];;X;Unit2
400184;bárányt ellet (v);lamb;[sound:NewHeadwayInt4HU400184A.mp3];Farmers start lambing in the spring.;[sound:NewHeadwayInt4HU400184B.mp3];;X;Unit2
400185;leszáll (v);land;[sound:NewHeadwayInt4HU400185A.mp3];Our plane lands at Heathrow at two o’clock.;[sound:NewHeadwayInt4HU400185B.mp3];;X;Unit2
400186;laptop (n);laptop;[sound:NewHeadwayInt4HU400186A.mp3];You can use your laptop on the train.;[sound:NewHeadwayInt4HU400186B.mp3];;X;Unit2
400187;pazar (adj);lavish;[sound:NewHeadwayInt4HU400187A.mp3];He gave her many lavish presents.;[sound:NewHeadwayInt4HU400187B.mp3];;X;Unit2
400188;úszómester (n);lifeguard;[sound:NewHeadwayInt4HU400188A.mp3];The lifeguard dived into the sea to save her.;[sound:NewHeadwayInt4HU400188B.mp3];;X;Unit2
400189;valakinek az élete / ideje (n);lifetime;[sound:NewHeadwayInt4HU400189A.mp3];These changes won’t happen in my lifetime.;[sound:NewHeadwayInt4HU400189B.mp3];;X;Unit2
400190;élénk, nyüzsgő (adj);lively;[sound:NewHeadwayInt4HU400190A.mp3];It’s quite a lively town – there’s lots to do.;[sound:NewHeadwayInt4HU400190B.mp3];;X;Unit2
400191;előre örül, örömmel vár (v);look forward to;[sound:NewHeadwayInt4HU400191A.mp3];I’m looking forward to my holiday next month.;[sound:NewHeadwayInt4HU400191B.mp3];;X;Unit2
400192;luxus, fényűzés (n);luxury;[sound:NewHeadwayInt4HU400192A.mp3];She lives a life of luxury, with beautiful clothes and expensive food.;[sound:NewHeadwayInt4HU400192B.mp3];;X;Unit2
400193;őrülten (adv);madly;[sound:NewHeadwayInt4HU400193A.mp3];I was madly jealous of her new shoes.;[sound:NewHeadwayInt4HU400193B.mp3];;X;Unit2
400194;szobalány (n);maid;[sound:NewHeadwayInt4HU400194A.mp3];Maids make the beds and tidy the rooms.;[sound:NewHeadwayInt4HU400194B.mp3];;X;Unit2
400195;ügyvezető igazgató (n);managing director;[sound:NewHeadwayInt4HU400195A.mp3];The managing director is head of the company.;[sound:NewHeadwayInt4HU400195B.mp3];;X;Unit2
400196;gyárt (v);manufacture;[sound:NewHeadwayInt4HU400196A.mp3];The company manufactures toys.;[sound:NewHeadwayInt4HU400196B.mp3];;X;Unit2
400197;meditál, elmélkedik (v);meditate;[sound:NewHeadwayInt4HU400197A.mp3];I do yoga and I meditate to relax.;[sound:NewHeadwayInt4HU400197B.mp3];;X;Unit2
400198;emlékeztető feljegyzés (n);memo;[sound:NewHeadwayInt4HU400198A.mp3];He sent me a memo about the meeting.;[sound:NewHeadwayInt4HU400198B.mp3];;X;Unit2
400199;enyhe (adj);mild;[sound:NewHeadwayInt4HU400199A.mp3];You don’t need a coat – it’s quite mild today.;[sound:NewHeadwayInt4HU400199B.mp3];;X;Unit2
400200;darált hús (n);minced meat;[sound:NewHeadwayInt4HU400200A.mp3];I make spaghetti bolognese with minced meat.;[sound:NewHeadwayInt4HU400200B.mp3];;X;Unit2
400201;összekever (v);mix;[sound:NewHeadwayInt4HU400201A.mp3];Mix the sugar and butter together.;[sound:NewHeadwayInt4HU400201B.mp3];;X;Unit2
400202;korszerűsít (v);modernize;[sound:NewHeadwayInt4HU400202A.mp3];The old theatre was modernized last year.;[sound:NewHeadwayInt4HU400202B.mp3];;X;Unit2
400203;uralkodó (n);monarch;[sound:NewHeadwayInt4HU400203A.mp3];Who was the British monarch before Elizabeth II?;[sound:NewHeadwayInt4HU400203B.mp3];;X;Unit2
400204;tárgyal, egyezkedik (v);negotiate;[sound:NewHeadwayInt4HU400204A.mp3];They are trying to negotiate a pay increase.;[sound:NewHeadwayInt4HU400204B.mp3];;X;Unit2
400205;elfoglal (v);occupy;[sound:NewHeadwayInt4HU400205A.mp3];He was occupied with work all afternoon.;[sound:NewHeadwayInt4HU400205B.mp3];;X;Unit2
400206;bio - (adj);organic;[sound:NewHeadwayInt4HU400206A.mp3];Organic food is grown without chemicals.;[sound:NewHeadwayInt4HU400206B.mp3];;X;Unit2
400207;szenvedélyesen (adv);passionately;[sound:NewHeadwayInt4HU400207A.mp3];She believes passionately that killing animals is wrong.;[sound:NewHeadwayInt4HU400207B.mp3];;X;Unit2
400208;fizetség, fizetés (n);payment;[sound:NewHeadwayInt4HU400208A.mp3];Payment is now due.;[sound:NewHeadwayInt4HU400208B.mp3];;X;Unit2
400209;meghámoz (v);peel;[sound:NewHeadwayInt4HU400209A.mp3];Peel and chop the apples.;[sound:NewHeadwayInt4HU400209B.mp3];;X;Unit2
400210;alkalmazottak, személyzet (n);personnel;[sound:NewHeadwayInt4HU400210A.mp3];We need to recruit some new sales personnel.;[sound:NewHeadwayInt4HU400210B.mp3];;X;Unit2
400211;ültet (v);plant;[sound:NewHeadwayInt4HU400211A.mp3];I’m going to plant a rose in the garden. ;[sound:NewHeadwayInt4HU400211B.mp3];;X;Unit2
400212;politikus (n);politician;[sound:NewHeadwayInt4HU400212A.mp3];Politicians must find an answer to the problem of global warming.;[sound:NewHeadwayInt4HU400212B.mp3];;X;Unit2
400213;hordár (n);porter;[sound:NewHeadwayInt4HU400213A.mp3];The porter carried our bags for us.;[sound:NewHeadwayInt4HU400213B.mp3];;X;Unit2
400214;ábrázol (v);portray;[sound:NewHeadwayInt4HU400214A.mp3];Golf is often portrayed as a sport for the rich.;[sound:NewHeadwayInt4HU400214B.mp3];;X;Unit2
400215;megdicsér (v);praise;[sound:NewHeadwayInt4HU400215A.mp3];My boss praised me for my good work.;[sound:NewHeadwayInt4HU400215B.mp3];;X;Unit2
400216;termék (n);product;[sound:NewHeadwayInt4HU400216A.mp3];They sell their products all over Europe.;[sound:NewHeadwayInt4HU400216B.mp3];;X;Unit2
400217;népszerűsít, támogat (v);promote;[sound:NewHeadwayInt4HU400217A.mp3];The government tries to promote healthy living.;[sound:NewHeadwayInt4HU400217B.mp3];;X;Unit2
400218;képzettség, végzettség (n);qualification;[sound:NewHeadwayInt4HU400218A.mp3];You need qualifications to be a teacher.;[sound:NewHeadwayInt4HU400218B.mp3];;X;Unit2
400219;ütő (pl. teniszben) (n);racket;[sound:NewHeadwayInt4HU400219A.mp3];Can I borrow your tennis racket?;[sound:NewHeadwayInt4HU400219B.mp3];;X;Unit2
400220;ritkán (adv);rarely;[sound:NewHeadwayInt4HU400220A.mp3];I usually work late and rarely get home early.;[sound:NewHeadwayInt4HU400220B.mp3];;X;Unit2
400221;fogadás (n);reception;[sound:NewHeadwayInt4HU400221A.mp3];There will be a formal reception to welcome all the guests.;[sound:NewHeadwayInt4HU400221B.mp3];;X;Unit2
400222;gondol (v);reckon;[sound:NewHeadwayInt4HU400222A.mp3];Do you reckon he’s telling the truth?;[sound:NewHeadwayInt4HU400222B.mp3];;X;Unit2
400223;toboroz, munkaerőt keres (v);recruit;[sound:NewHeadwayInt4HU400223A.mp3];We need to recruit a new IT manager.;[sound:NewHeadwayInt4HU400223B.mp3];;X;Unit2
400224;lakás felújítást végez (v);redecorate;[sound:NewHeadwayInt4HU400224A.mp3];We’re going to redecorate the whole house.;[sound:NewHeadwayInt4HU400224B.mp3];;X;Unit2
400225;felelősség (n);responsibility;[sound:NewHeadwayInt4HU400225A.mp3];It’s a big responsibility looking after children.;[sound:NewHeadwayInt4HU400225B.mp3];;X;Unit2
400226;nevetséges (adj);ridiculous;[sound:NewHeadwayInt4HU400226A.mp3];No, of course not! That’s a ridiculous idea!;[sound:NewHeadwayInt4HU400226B.mp3];;X;Unit2
400227;folyópart (n);riverside;[sound:NewHeadwayInt4HU400227A.mp3];Their house is on the riverside.;[sound:NewHeadwayInt4HU400227B.mp3];;X;Unit2
400228;süt (sütőben) (v);roast;[sound:NewHeadwayInt4HU400228A.mp3];I roasted a chicken for lunch.;[sound:NewHeadwayInt4HU400228B.mp3];;X;Unit2
400229;királyi (adj);royal;[sound:NewHeadwayInt4HU400229A.mp3];The royal gardens are open to the public.;[sound:NewHeadwayInt4HU400229B.mp3];;X;Unit2
400230;értékesítés (pl n);sales;[sound:NewHeadwayInt4HU400230A.mp3];Our sales have increased this year.;[sound:NewHeadwayInt4HU400230B.mp3];;X;Unit2
400231;csavarhúzó (n);screwdriver;[sound:NewHeadwayInt4HU400231A.mp3];I need a screwdriver to put this desk together.;[sound:NewHeadwayInt4HU400231B.mp3];;X;Unit2
400232;ászt szervál (v);serve an ace;[sound:NewHeadwayInt4HU400232A.mp3];She served an ace to win the tennis match.;[sound:NewHeadwayInt4HU400232B.mp3];;X;Unit2
400233;szervizel (v);service;[sound:NewHeadwayInt4HU400233A.mp3];They make and service washing machines.;[sound:NewHeadwayInt4HU400233B.mp3];;X;Unit2
400234;műszak (n);shift;[sound:NewHeadwayInt4HU400234A.mp3];Factory workers often work eight-hour shifts.;[sound:NewHeadwayInt4HU400234B.mp3];;X;Unit2
400235;lövészet (n);shooting;[sound:NewHeadwayInt4HU400235A.mp3];Do you think shooting is a cruel sport?;[sound:NewHeadwayInt4HU400235B.mp3];;X;Unit2
400236;vázlatot készít (v);sketch;[sound:NewHeadwayInt4HU400236A.mp3];John sketched a lovely picture of our dog.;[sound:NewHeadwayInt4HU400236B.mp3];;X;Unit2
400237;rabszolga (n);slave;[sound:NewHeadwayInt4HU400237A.mp3];No, I won’t do that for you – I’m not your slave!;[sound:NewHeadwayInt4HU400237B.mp3];;X;Unit2
400238;hálózsák (n);sleeping bag;[sound:NewHeadwayInt4HU400238A.mp3];He's bought a sleeping bag for his camping holiday.;[sound:NewHeadwayInt4HU400238B.mp3];;X;Unit2
400239;csevegés, társalgás (n);small talk;[sound:NewHeadwayInt4HU400239A.mp3];I hate making small talk with people I don’t know.;[sound:NewHeadwayInt4HU400239B.mp3];;X;Unit2
400240;elegáns (adj);smart;[sound:NewHeadwayInt4HU400240A.mp3];She was wearing a smart black suit.;[sound:NewHeadwayInt4HU400240B.mp3];;X;Unit2
400241;szappanopera (n);soap;[sound:NewHeadwayInt4HU400241A.mp3];Do you think there are too many soaps on TV?;[sound:NewHeadwayInt4HU400241B.mp3];;X;Unit2
400242;társasági ember (n);socializer;[sound:NewHeadwayInt4HU400242A.mp3];She loves parties – she’s a real socializer.;[sound:NewHeadwayInt4HU400242B.mp3];;X;Unit2
400243;présel (v);squeeze;[sound:NewHeadwayInt4HU400243A.mp3];You squeeze oranges to make orange juice.;[sound:NewHeadwayInt4HU400243B.mp3];;X;Unit2
400244;állapot (n);state;[sound:NewHeadwayInt4HU400244A.mp3];Look at the state of the floor – it’s really dirty!;[sound:NewHeadwayInt4HU400244B.mp3];;X;Unit2
400245;erős (adj);stiff;[sound:NewHeadwayInt4HU400245A.mp3];He poured himself a stiff whisky.;[sound:NewHeadwayInt4HU400245B.mp3];;X;Unit2
400246;támogatás (n);support;[sound:NewHeadwayInt4HU400246A.mp3];He gives help and support to all his staff.;[sound:NewHeadwayInt4HU400246B.mp3];;X;Unit2
400247;szörfdeszka (n);surfboard;[sound:NewHeadwayInt4HU400247A.mp3];A big wave knocked him off his surfboard;[sound:NewHeadwayInt4HU400247B.mp3];;X;Unit2
400248;izzad (v);sweat;[sound:NewHeadwayInt4HU400248A.mp3];He was sweating because he was so hot.;[sound:NewHeadwayInt4HU400248B.mp3];;X;Unit2
400249;kedves, szeretetre méltó, nagylelkű ember (n);sweetheart;[sound:NewHeadwayInt4HU400249A.mp3];She’s a lovely girl – a real sweetheart.;[sound:NewHeadwayInt4HU400249B.mp3];;X;Unit2
400250;megbirkózik (v);tackle;[sound:NewHeadwayInt4HU400250A.mp3];The government must tackle this problem.;[sound:NewHeadwayInt4HU400250B.mp3];;X;Unit2
400251;dühkitörés (n);tantrum;[sound:NewHeadwayInt4HU400251A.mp3];He went into a tantrum and started shouting at everyone.;[sound:NewHeadwayInt4HU400251B.mp3];;X;Unit2
400252;adó (n);tax;[sound:NewHeadwayInt4HU400252A.mp3];Everyone pays tax on money they earn.;[sound:NewHeadwayInt4HU400252B.mp3];;X;Unit2
400253;megszid (v);tell off;[sound:NewHeadwayInt4HU400253A.mp3];His boss told him off for being late.;[sound:NewHeadwayInt4HU400253B.mp3];;X;Unit2
400254;szorgalmi időszak (n);term-time;[sound:NewHeadwayInt4HU400254A.mp3];She studies hard during term-time.;[sound:NewHeadwayInt4HU400254B.mp3];;X;Unit2
400255;trón (n);throne;[sound:NewHeadwayInt4HU400255A.mp3];Queen Elizabeth came to the throne in 1953.;[sound:NewHeadwayInt4HU400255B.mp3];;X;Unit2
400256;elemlámpa (n);torch;[sound:NewHeadwayInt4HU400256A.mp3];It's dark outside – take a torch with you.;[sound:NewHeadwayInt4HU400256B.mp3];;X;Unit2
400257;kereskedelem (n);trade;[sound:NewHeadwayInt4HU400257A.mp3];This agreement will encourage trade between the two countries.;[sound:NewHeadwayInt4HU400257B.mp3];;X;Unit2
400258;képzés (n);training;[sound:NewHeadwayInt4HU400258A.mp3];It takes five years of training to be a doctor.;[sound:NewHeadwayInt4HU400258B.mp3];;X;Unit2
400259;tudás, mély ismeret (n);understanding;[sound:NewHeadwayInt4HU400259A.mp3];She has a good understanding of Chinese culture.;[sound:NewHeadwayInt4HU400259B.mp3];;X;Unit2
400260;inas (n);valet;[sound:NewHeadwayInt4HU400260A.mp3];His valet helps him to get dressed.;[sound:NewHeadwayInt4HU400260B.mp3];;X;Unit2
400261;nagyon fontos személyiség (n);VIP (=very important person);[sound:NewHeadwayInt4HU400261A.mp3];This room is only for VIPs.;[sound:NewHeadwayInt4HU400261B.mp3];;X;Unit2
400262;gazdag (adj);wealthy;[sound:NewHeadwayInt4HU400262A.mp3];Bill Gates is a very wealthy man.;[sound:NewHeadwayInt4HU400262B.mp3];;X;Unit2
400263;kigazol (v);weed;[sound:NewHeadwayInt4HU400263A.mp3];Let's weed the garden, it looks a real mess.;[sound:NewHeadwayInt4HU400263B.mp3];;X;Unit2
400264;lemér (v);weigh;[sound:NewHeadwayInt4HU400264A.mp3];Weigh the ingredients carefully.;[sound:NewHeadwayInt4HU400264B.mp3];;X;Unit2
400265;jó szándékú (adj);well-intentioned;[sound:NewHeadwayInt4HU400265A.mp3];She is very well-intentioned, and never intends to upset people.;[sound:NewHeadwayInt4HU400265B.mp3];;X;Unit2
400266;dolgozói létszám (n);workforce;[sound:NewHeadwayInt4HU400266A.mp3];The company wants to increase its workforce.;[sound:NewHeadwayInt4HU400266B.mp3];;X;Unit2
400267;zoom (közelebb hozza a képet) (n);zoom;[sound:NewHeadwayInt4HU400267A.mp3];Use the zoom on your camera to bring things closer.;[sound:NewHeadwayInt4HU400267B.mp3];;X;Unit2
400268;(vmi) szerint (prep);according to;[sound:NewHeadwayInt4HU400268A.mp3];It’s going to be hot tomorrow, according to the weather forecast.;[sound:NewHeadwayInt4HU400268B.mp3];;X;Unit3
400269;imád (v);adore;[sound:NewHeadwayInt4HU400269A.mp3];I adore Italian food – it’s delicious!;[sound:NewHeadwayInt4HU400269B.mp3];;X;Unit3
400270;szövetség (n);alliance;[sound:NewHeadwayInt4HU400270A.mp3];The two countries formed an alliance, and promised to fight for each other.;[sound:NewHeadwayInt4HU400270B.mp3];;X;Unit3
400271;gyógyszerész (n);apothecary;[sound:NewHeadwayInt4HU400271A.mp3];She went to the apothecary for some medicine.;[sound:NewHeadwayInt4HU400271B.mp3];;X;Unit3
400272;műkereskedő (n);art dealer;[sound:NewHeadwayInt4HU400272A.mp3];Art dealers buy and sell works of art.;[sound:NewHeadwayInt4HU400272B.mp3];;X;Unit3
400273;elmegyógyintézet (n);asylum;[sound:NewHeadwayInt4HU400273A.mp3];They thought he was mad, so they put him in an asylum.;[sound:NewHeadwayInt4HU400273B.mp3];;X;Unit3
400274;erkély (n);balcony;[sound:NewHeadwayInt4HU400274A.mp3];The house has a balcony overlooking the garden.;[sound:NewHeadwayInt4HU400274B.mp3];;X;Unit3
400275;megtilt (v);ban;[sound:NewHeadwayInt4HU400275A.mp3];Smoking is banned here.;[sound:NewHeadwayInt4HU400275B.mp3];;X;Unit3
400276;száműz (v);banish;[sound:NewHeadwayInt4HU400276A.mp3];John was banished from the kitchen.;[sound:NewHeadwayInt4HU400276B.mp3];;X;Unit3
400277;elvisel (v);bear;[sound:NewHeadwayInt4HU400277A.mp3];The pain was so bad I couldn’t bear it.;[sound:NewHeadwayInt4HU400277B.mp3];;X;Unit3
400278;könyörög (v);beg;[sound:NewHeadwayInt4HU400278A.mp3];She begged him for help.;[sound:NewHeadwayInt4HU400278B.mp3];;X;Unit3
400279;szeretett (adj);beloved;[sound:NewHeadwayInt4HU400279A.mp3];She cried when her beloved dog died.;[sound:NewHeadwayInt4HU400279B.mp3];;X;Unit3
400280;vak (adj);blind;[sound:NewHeadwayInt4HU400280A.mp3];He is blind in one eye.;[sound:NewHeadwayInt4HU400280B.mp3];;X;Unit3
400281;eltemet (v);bury;[sound:NewHeadwayInt4HU400281A.mp3];My grandparents are buried in the village churchyard.;[sound:NewHeadwayInt4HU400281B.mp3];;X;Unit3
400282;elás (v);bury;[sound:NewHeadwayInt4HU400282A.mp3];There is treasure buried here.;[sound:NewHeadwayInt4HU400282B.mp3];;X;Unit3
400283;temető (n);cemetery;[sound:NewHeadwayInt4HU400283A.mp3];This is the cemetery where Mozart is buried.;[sound:NewHeadwayInt4HU400283B.mp3];;X;Unit3
